doc_id,section_id,corpus_type,year,y1_ebi,y2_sa,y3_civil,y4_nv,y5_corpus_type,y6_period,y10_rep,y7_surprisal,y8_mafapo,y9_cidh,y11_conv_rest,text_length_chars,n_sa_instances,n_nv_instances,n_rep_instances,n_nv_questioned,processing_time_s,has_warning,y8_cs,y9_cs,y8_mafapo_cs,y9_cidh_cs,corpus,y2_sa_z,y4_nv_z,y10_rep_z,y8_mafapo_cs_z,y9_cidh_cs_z,DIS_n1,IEI_n1
ae46f73439902655deca088dda4b6c57f24f58b44a4fe9637cdc9a7e0c2712f8,DECISIÓN,A-CE,2006.0,0.0,0.8526,0.9807,0.0347,0,0.4138,0.0,0.6330906318021877,0.2842546737906428,0.2800401545556377,,6468,32,1,0,0,1.707,False,0.1811478734016418,0.2157580852508545,0.1811478734016418,0.2157580852508545,A,0.46401579500922235,0.33837492171394123,0.375536481290374,0.3280751717339325,0.2767938271092158,0.468175806465995,0.37967150969913
ae9e6581dbdc3407c98b7130436830879beaa2dc71807ebf20ce571a8c5e3683,CONSIDERACIONES,A-CSJ,2016.0,0.0,1.0,0.9921,0.2698,1,0.7586,0.0,0.7097017398792979,0.2915164736524422,0.2467171203247757,,8000,74,4,0,0,2.004,False,0.2624050378799438,0.2991496920585632,0.2624050378799438,0.2991496920585632,A,0.615440636199528,0.5253160713188447,0.375536481290374,0.7857627481349537,0.7716724927919879,0.5866039032443182,0.6855731819772677
aeab01bc5cd03110bac1cc6d40e6286b30bae7b4bc1933a1ad6cc0a65cb43094,CONSIDERACIONES,A-CSJ,2013.0,0.0,1.0,0.9917,0.7,1,0.6552,0.0,0.709408673263441,0.305232084435781,0.2521387042787789,,8000,76,9,0,0,1.728,False,0.1793081164360046,0.2374423742294311,0.1793081164360046,0.2374423742294311,A,0.615440636199528,0.8196253608218979,0.375536481290374,0.3180909283526663,0.40274880950115977,0.6896121545703868,0.5216806307710647
aeab01bc5cd03110bac1cc6d40e6286b30bae7b4bc1933a1ad6cc0a65cb43094,DECISIÓN,A-CSJ,2013.0,0.0,1.0,0.9934,0.0,1,0.6552,0.0,0.6278997754395703,0.2064607274329267,0.1828578467993226,,519,4,0,0,0,0.26,False,0.2980234622955322,0.3187230229377746,0.2980234622955322,0.3187230229377746,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.8987558275483399,0.849289248884906,0.5124180460877212,0.6876542130215386
aeab01bc5cd03110bac1cc6d40e6286b30bae7b4bc1933a1ad6cc0a65cb43094,DECISIÓN,A-CSJ,2013.0,0.0,0.2167,0.9883,0.0,1,0.6552,0.0,0.6278997754395703,0.2064607274329267,0.1828578467993226,,570,1,0,0,0,0.268,False,0.2980234622955322,0.3187230229377746,0.2980234622955322,0.3187230229377746,A,0.05760093327087432,0.3133564794428533,0.375536481290374,0.8987558275483399,0.849289248884906,0.31717415006269245,0.6876542130215386
b05f381ca34ae4be3d7ccc8adf76fc0b1d59a45cf8a15d12b1338b9fda316a6f,HECHOS,A-CE,2018.0,0.0,1.0,0.9779,0.1914,0,0.8276,0.2407,0.7266335576619313,0.253554806038422,0.2731469697089441,,8000,37,4,3,0,1.663,False,0.1611344814300537,0.243899405002594,0.1611344814300537,0.243899405002594,A,0.615440636199528,0.4610647402837765,0.7000972851497802,0.22907259604803162,0.4438957220601111,0.4667476962242225,0.34420128106982134
b05f381ca34ae4be3d7ccc8adf76fc0b1d59a45cf8a15d12b1338b9fda316a6f,DECISIÓN,A-CE,2018.0,0.0,0.78,0.9917,0.0,0,0.8276,0.0,0.6581229654295957,0.2407943252547992,0.2579866536665294,,611,3,0,0,0,0.288,False,0.1914426684379577,0.2525765895843506,0.1914426684379577,0.2525765895843506,A,0.3901185231462347,0.3133564794428533,0.375536481290374,0.38664700242595607,0.50032078537257,0.4335553065190686,0.43862243152623714
b0684112e798e12a9444ff6136564590e34c91df0ab6b7d9ecddbac0d50cd017,CONSIDERACIONES,A-CSJ,2015.0,0.0,1.0,0.9955,0.0432,1,0.7241,0.0,0.715356695846636,0.2931167866234869,0.2577645929139482,,8000,63,1,0,0,1.644,False,0.2181340456008911,0.2546899914741516,0.2181340456008911,0.2546899914741516,A,0.615440636199528,0.3446507343112627,0.375536481290374,0.5500675594541461,0.5141176213603575,0.5233710352916645,0.5064025574007635
b0684112e798e12a9444ff6136564590e34c91df0ab6b7d9ecddbac0d50cd017,DECISIÓN,A-CSJ,2015.0,0.0,0.8667,0.9849,0.0,1,0.7241,0.0,0.6572973678902472,0.2550034912693855,0.2822768313029022,,618,4,0,0,0,0.277,False,0.201402485370636,0.2411713004112243,0.201402485370636,0.2411713004112243,A,0.4786601584403959,0.3133564794428533,0.375536481290374,0.44663748366036526,0.4263828266069494,0.464544878872025,0.44483150820515627
b0df2b8eaff4ca6d8bd8ab1ae38152117f98a53c2691f5eec564978f9f75148a,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9943,0.119,1,0.6897,0.0,0.7243229731559091,0.3021092992395284,0.2428803847843678,,8000,61,2,0,0,1.763,False,0.2122110724449157,0.233443021774292,0.2122110724449157,0.233443021774292,A,0.615440636199528,0.40281120269042475,0.375536481290374,0.5134865781202078,0.3778959737147986,0.5437271992243713,0.4808950014995639
b0df2b8eaff4ca6d8bd8ab1ae38152117f98a53c2691f5eec564978f9f75148a,DECISIÓN,A-CSJ,2014.0,0.0,1.0,0.9935,0.3889,1,0.6897,0.0,0.6556497786374175,0.2706421998844066,0.2556785800489438,,532,5,1,0,0,0.243,False,0.2201918959617614,0.2486663460731506,0.2201918959617614,0.2486663460731506,A,0.615440636199528,0.6206687648996695,0.375536481290374,0.5626714634830824,0.4748081057034662,0.6199773459976069,0.5719565283266146
b12cf5c14bcafce006d2f3c9d35e1e3613b3e0def6489e1ba9663f6521f660a1,HECHOS,A-CSJ,2014.0,0.0,0.855,0.9741,0.4,1,0.6897,0.0,0.7064005471033356,0.2418232610657634,0.2566956031141663,,2127,7,3,0,0,0.598,False,0.1725150942802429,0.2325586676597595,0.1725150942802429,0.2325586676597595,A,0.466504773515855,0.6292106512665044,0.375536481290374,0.28269462406534857,0.37248102264146304,0.5708394542867136,0.45563468950971586
b12cf5c14bcafce006d2f3c9d35e1e3613b3e0def6489e1ba9663f6521f660a1,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9942,0.0486,1,0.6897,0.0,0.7116464659581375,0.2900622914321171,0.2552245250467417,,8000,72,1,0,0,1.715,False,0.175172209739685,0.2258116006851196,0.175172209739685,0.2258116006851196,A,0.615440636199528,0.3486662198844815,0.375536481290374,0.29625499297053737,0.3322952573748899,0.5247764552422911,0.38220755772771164
b12cf5c14bcafce006d2f3c9d35e1e3613b3e0def6489e1ba9663f6521f660a1,DECISIÓN,A-CSJ,2014.0,0.0,0.5571,0.9933,0.0,1,0.6897,0.0,0.6834472744018427,0.2483903003270892,0.2812005323724481,,745,3,0,0,0,0.292,False,0.3064265251159668,0.3270993828773498,0.3064265251159668,0.3270993828773498,A,0.20165913292246235,0.3133564794428533,0.375536481290374,0.9162157106202189,0.8752097330914832,0.36759451994074827,0.6989492689380117
b1be861bfbf5719834ba5133c5326db6503a2ca93d89be3a6ebfbdfee12d8ad6,DECISIÓN,A-CE,,0.0,0.9386,0.9942,0.0,0,0.5,0.0,0.662760731506855,0.2483197717639657,0.2443411406323792,,1474,5,0,0,0,0.516,False,0.2388557195663452,0.2838352918624878,0.2388557195663452,0.2838352918624878,A,0.5533706039242773,0.3133564794428533,0.375536481290374,0.6715429521248197,0.693761681528955,0.49069353479138345,0.5770241931521164
b20fe3243343cef03590219de1d73462c03f1527bb97b8689a179accaf0adcc4,DECISIÓN,A-CE,,0.0,0.0,0.9954,0.0,0,0.5,0.0,0.6230915898775774,0.1936027097165085,0.2012470642029631,,306,0,0,0,0,0.234,False,0.276483952999115,0.3111406564712524,0.276483952999115,0.3111406564712524,A,0.024169707443500377,0.3133564794428533,0.375536481290374,0.8387494466473243,0.8221503694407786,0.3054732210231116,0.6612242038173577
b25be1e4f4bc77b8b3b06ea410b073360dc9301b85655bf2d6fbb8ea204368ef,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9964,0.3105,1,0.6897,0.0,0.7189702032617193,0.2892483385091875,0.2626858491299639,,8000,44,6,0,0,1.851,False,0.224922776222229,0.2713868021965027,0.224922776222229,0.2713868021965027,A,0.615440636199528,0.5584761359760985,0.375536481290374,0.5913170185527663,0.6207207513146338,0.5982099258743571,0.5956168444923448
b25be1e4f4bc77b8b3b06ea410b073360dc9301b85655bf2d6fbb8ea204368ef,DECISIÓN,A-CSJ,2014.0,0.0,0.8667,0.9917,0.0,1,0.6897,0.0,0.6741837234498059,0.2620727876638317,0.2795630070448367,,683,4,0,0,0,0.289,False,0.2321945428848266,0.2820865511894226,0.2321945428848266,0.2820865511894226,A,0.4786601584403959,0.3133564794428533,0.375536481290374,0.6341050597600456,0.683972295511474,0.464544878872025,0.5619630536209492
b290640286fba24996d86cb7a3afce15304ebd1bb63636010459bd54aa239b00,DECISIÓN,A-CE,2011.0,0.0,0.1955,1.0,0.0,0,0.5862,0.0,0.6646671289700131,0.2413889007006168,0.2592424063295002,,1409,2,0,0,0,0.426,False,0.2640051245689392,0.3047564625740051,0.2640051245689392,0.3047564625740051,A,0.05298727471402871,0.3133564794428533,0.375536481290374,0.7923712713640272,0.7964461349413235,0.3155593695677965,0.6398509955683127
b4885a59c00544b71ad22232d7c8b60b7bf5eaf2b5cdc4ea75f371d2956a0f75,CONSIDERACIONES,A-CSJ,2015.0,0.0,1.0,0.9904,0.6842,1,0.7241,0.0,0.7025652999155726,0.2680495578445324,0.2215193455744171,,8000,43,9,0,0,1.667,False,0.1706017851829528,0.2102568745613098,0.1706017851829528,0.2102568745613098,A,0.615440636199528,0.8118285661537352,0.375536481290374,0.27316668199390454,0.248969881028472,0.6868832764365299,0.47325216018392
b4885a59c00544b71ad22232d7c8b60b7bf5eaf2b5cdc4ea75f371d2956a0f75,DECISIÓN,A-CSJ,2015.0,0.0,0.975,0.9945,0.0,1,0.7241,0.0,0.6404994110888839,0.2188598407534601,0.2484487649153938,,609,3,0,0,0,0.238,False,0.1876738667488098,0.2387738227844238,0.1876738667488098,0.2387738227844238,A,0.5904992427032943,0.3133564794428533,0.375536481290374,0.36471559632325895,0.411141836922188,0.5036885583640395,0.4131106497002167
b4fe2e08aca38da47b4197edc162080b7b03e35932fd80b96814dd0f9d51b867,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.993,0.0877,0,0.7931,0.0,0.7035445460992726,0.2532711009637167,0.2162905915377739,,8000,73,1,0,0,1.584,False,0.2425963282585144,0.2880682349205017,0.2425963282585144,0.2880682349205017,A,0.615440636199528,0.3783561216046229,0.375536481290374,0.6916828749591019,0.7167363477485864,0.5351679208443406,0.6049180099284839
b4fe2e08aca38da47b4197edc162080b7b03e35932fd80b96814dd0f9d51b867,DECISIÓN,A-CE,2017.0,0.0,0.65,0.9935,0.0,0,0.7931,0.0,0.6634576449644082,0.2264995204932379,0.2654341782212578,,924,4,0,0,0,0.314,False,0.1872933506965637,0.2410697937011718,0.1872933506965637,0.2410697937011718,A,0.27116699167845204,0.3133564794428533,0.375536481290374,0.3625305083570194,0.425734480180242,0.39192227050534467,0.41526439756364375
b6db713596d5b69d333f42e22f8345618fda27160eb254367aeafe2a56086582,CARGOS,A-CSJ,2014.0,0.0,0.69,0.9897,0.0,1,0.6897,0.45,0.672841625163316,0.2496632218709245,0.2168448638994982,,969,3,0,1,0,0.322,False,0.2099161744117736,0.2514510154724121,0.2099161744117736,0.2514510154724121,A,0.30534508310815633,0.3133564794428533,0.8836159093708268,0.49925232631807187,0.49297120954515294,0.25146077408160533,0.37494849410690373
b6db713596d5b69d333f42e22f8345618fda27160eb254367aeafe2a56086582,CARGOS,A-CSJ,2014.0,0.0,1.0,0.9885,0.2381,1,0.6897,0.0,0.672841625163316,0.2496632218709245,0.2168448638994982,,2361,14,1,0,0,0.625,False,0.2099161744117736,0.2514510154724121,0.2099161744117736,0.2514510154724121,A,0.615440636199528,0.4993178674343273,0.375536481290374,0.49925232631807187,0.49297120954515294,0.5775045318847372,0.5230547267208628
b6db713596d5b69d333f42e22f8345618fda27160eb254367aeafe2a56086582,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9846,0.4737,1,0.6897,0.4605,0.7084105149562251,0.2556578724776125,0.2187603455422767,,8000,49,6,4,0,1.663,False,0.2552235722541809,0.2841141819953918,0.2552235722541809,0.2841141819953918,A,0.615440636199528,0.6836957809527322,0.889563688883473,0.7542401317752334,0.6953071638374061,0.48782863933824916,0.5960566863503013
b6db713596d5b69d333f42e22f8345618fda27160eb254367aeafe2a56086582,DECISIÓN,A-CSJ,2014.0,0.0,1.0,0.9938,0.0,1,0.6897,0.0,0.6760183984486244,0.2609129012373398,0.2755698803179061,,539,3,0,0,0,0.229,False,0.2344778776168823,0.2552640438079834,0.2344778776168823,0.2552640438079834,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.6471491963627986,0.5178623521487912,0.5124180460877212,0.5333065127593762
b8a72e19d5adaa62d941f6ea4512212e843a1ff5870e5d1be564237fdcc2451a,HECHOS,A-CE,2017.0,0.0,1.0,0.9904,0.1538,0,0.7931,0.0,0.7199366422197776,0.2655365801462489,0.2513888477718735,,8000,53,3,0,0,1.625,False,0.1908410787582397,0.2421678304672241,0.1908410787582397,0.2421678304672241,A,0.615440636199528,0.43057446684122036,0.375536481290374,0.3831126143497845,0.4327609985166801,0.5534443416771497,0.4531779351779909
b8a72e19d5adaa62d941f6ea4512212e843a1ff5870e5d1be564237fdcc2451a,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.9968,0.321,0,0.7931,0.0,0.7162853139408704,0.2938360193819045,0.2281101745952684,,8000,52,7,0,0,1.598,False,0.1900063157081604,0.2454074025154113,0.1900063157081604,0.2454074025154113,A,0.615440636199528,0.5669588812687011,0.375536481290374,0.37822878107084634,0.45363928721988583,0.601178886726768,0.4897403548778738
b8a72e19d5adaa62d941f6ea4512212e843a1ff5870e5d1be564237fdcc2451a,DECISIÓN,A-CE,2017.0,0.0,0.575,0.993,0.0,0,0.7931,0.0,0.6849825695107863,0.2319081583248696,0.2428332018301483,,1486,3,0,0,0,0.396,False,0.2122478485107422,0.2410792112350464,0.2122478485107422,0.2410792112350464,A,0.21393925240860912,0.3133564794428533,0.375536481290374,0.5137145676470113,0.4257946213988183,0.37189256176089963,0.4681908465588561
b9f9fd4aa5c362101ccbac6e87b81fc1a2c2dc37eb4e12ea7b3cccbf9787e513,CONSIDERACIONES,A-CE,,0.0,1.0,0.9837,0.4314,0,0.5,0.0952,0.7067535361136641,0.2496465841358066,0.223300870591379,,8000,48,8,1,0,1.585,False,0.205474853515625,0.2470422983169555,0.205474853515625,0.2470422983169555,A,0.615440636199528,0.652926161008164,0.5069736723958057,0.4717286018504758,0.4642428123610735,0.5918362773039505,0.5197903788927611
b9f9fd4aa5c362101ccbac6e87b81fc1a2c2dc37eb4e12ea7b3cccbf9787e513,DECISIÓN,A-CE,,0.0,1.0,0.9853,0.2083,0,0.5,0.3094,0.7055350026184938,0.2388086572237794,0.2492191916776605,,2373,7,1,1,0,0.563,False,0.1648887991905212,0.2150571942329406,0.1648887991905212,0.2150571942329406,A,0.615440636199528,0.4748787165501069,0.7746702420216155,0.24593927530067014,0.27314409133773604,0.44921070085588755,0.30449319535598535
ba28871aa5e3de1f269fa8f0bc639f8d07af54662adfc709341fa5099caeed08,CONSIDERACIONES,A-CE,2007.0,0.0,0.65,1.0,0.0,0,0.4483,0.0,0.6519093219800698,0.2760034555391472,0.2587407026798207,,170,1,0,0,0,0.174,False,0.2597100734710693,0.3133854866027832,0.2597100734710693,0.3133854866027832,A,0.27116699167845204,0.3133564794428533,0.375536481290374,0.7742895150204196,0.8305626569813689,0.39192227050534467,0.6403456852560592
ba28871aa5e3de1f269fa8f0bc639f8d07af54662adfc709341fa5099caeed08,HECHOS,A-CE,2007.0,0.0,1.0,0.9749,1.0,0,0.4483,0.0,0.7077477019279884,0.247710215608197,0.2559589337978591,,8000,43,25,0,0,1.791,False,0.2332909703254699,0.2808044552803039,0.2332909703254699,0.2808044552803039,A,0.615440636199528,0.924056999575638,0.375536481290374,0.6403946175906972,0.6766894209862265,0.7261632281341959,0.715382953989824
ba28871aa5e3de1f269fa8f0bc639f8d07af54662adfc709341fa5099caeed08,CONSIDERACIONES,A-CE,2007.0,0.0,1.0,0.9902,0.5617,0,0.4483,0.1389,0.6519093219800698,0.2760034555391472,0.2587407026798207,,7400,43,11,2,0,1.525,False,0.2597100734710693,0.3133854866027832,0.2597100734710693,0.3133854866027832,A,0.615440636199528,0.742640064820537,0.5681084060016862,0.7742895150204196,0.8305626569813689,0.6048957235565169,0.7091521966582176
ba28871aa5e3de1f269fa8f0bc639f8d07af54662adfc709341fa5099caeed08,DECISIÓN,A-CE,2007.0,0.0,1.0,0.9867,1.0,0,0.4483,1.0,0.6846977038838372,0.2371839038516916,0.1807513696022844,,2638,13,5,4,0,0.622,False,0.2217479944229126,0.2408632040023803,0.2217479944229126,0.2408632040023803,A,0.615440636199528,0.924056999575638,0.9940963974781457,0.5721496936634953,0.42441573555696166,0.5405952532778644,0.517330510291896
ba28871aa5e3de1f269fa8f0bc639f8d07af54662adfc709341fa5099caeed08,DECISIÓN,A-CE,2007.0,0.0,0.0,0.9942,0.0,0,0.4483,0.0,0.6846977038838372,0.2371839038516916,0.1807513696022844,,214,0,0,0,0,0.179,False,0.2217479944229126,0.2408632040023803,0.2217479944229126,0.2408632040023803,A,0.024169707443500377,0.3133564794428533,0.375536481290374,0.5721496936634953,0.42441573555696166,0.3054732210231116,0.4883673634962542
ba28871aa5e3de1f269fa8f0bc639f8d07af54662adfc709341fa5099caeed08,DECISIÓN,A-CE,2007.0,0.0,1.0,0.9896,0.0505,0,0.4483,0.075,0.6846977038838372,0.2371839038516916,0.1807513696022844,,6376,36,1,1,0,1.418,False,0.2217479944229126,0.2408632040023803,0.2217479944229126,0.2408632040023803,A,0.615440636199528,0.35008423783371434,0.4785315481853234,0.5721496936634953,0.42441573555696166,0.4943742414560378,0.4769502897149796
bad2a966a35b0bacf4f0e3941e5a673a0cca1462eb8456ce11486a01d1808577,HECHOS,A-CE,2006.0,0.0,1.0,0.9873,0.7167,0,0.4138,0.0,0.7030125030927258,0.2382102458973669,0.2137320486964482,,8000,43,12,0,0,1.712,False,0.1419121623039245,0.1845058798789978,0.1419121623039245,0.1845058798789978,A,0.615440636199528,0.8275899083741849,0.375536481290374,0.15570016483840132,0.14470695369662254,0.6923997462136873,0.4152266292682364
bad2a966a35b0bacf4f0e3941e5a673a0cca1462eb8456ce11486a01d1808577,DECISIÓN,A-CE,2006.0,0.0,0.9736,0.9905,0.1111,0,0.4138,0.055,0.697855306492862,0.2325730878138309,0.2261649595642905,,8000,28,3,1,0,1.793,False,0.2639120221138,0.3212409019470215,0.2639120221138,0.3212409019470215,A,0.5890873467796554,0.3965877921666637,0.4505069029833686,0.79199090539455,0.857515341436647,0.5098342277362011,0.6577454526204141
bb30a038bca732234244cedb78ab6ca3d3d33577738ce4ddab8b8af3652613b9,HECHOS,A-CE,2017.0,0.0,1.0,0.991,0.4762,0,0.7931,0.1607,0.709467351519075,0.2488266287517592,0.239178206893825,,4078,28,4,1,0,0.832,False,0.2710207104682922,0.309434175491333,0.2710207104682922,0.309434175491333,A,0.615440636199528,0.6854681615705052,0.5979610080552799,0.819561143736858,0.8155390266950759,0.5759297768029277,0.7017290444284858
bb30a038bca732234244cedb78ab6ca3d3d33577738ce4ddab8b8af3652613b9,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.9931,0.7333,0,0.7931,0.0,0.7128063840947211,0.2528705735388173,0.2103659791910338,,8000,106,11,0,0,1.56,False,0.2532974481582641,0.2872835993766784,0.2532974481582641,0.2872835993766784,A,0.615440636199528,0.8352282764463349,0.375536481290374,0.7452728198759483,0.7125569669631451,0.6950731750389397,0.7370566532027198
bb30a038bca732234244cedb78ab6ca3d3d33577738ce4ddab8b8af3652613b9,DECISIÓN,A-CE,2017.0,0.0,1.0,0.9943,0.0,0,0.7931,0.0,0.6696834203337806,0.2241954303947705,0.2472495028247137,,1105,7,0,0,0,0.322,False,0.1824487447738647,0.2459851503372192,0.1824487447738647,0.2459851503372192,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.33523065017181425,0.45738211353946034,0.5124180460877212,0.41203897387066557
bc32651c079994f34e27d181827655046ee267c4ba13ca100a3a9bac1ed4cce6,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9846,0.225,1,0.6897,0.0,0.719642268871373,0.3144065696727349,0.2563021838222298,,8000,56,3,0,0,1.544,False,0.221468448638916,0.2531268000602722,0.221468448638916,0.2531268000602722,A,0.615440636199528,0.4885671688962324,0.375536481290374,0.5704506629500815,0.5039135994399166,0.5737417873964039,0.5474749478864951
bc32651c079994f34e27d181827655046ee267c4ba13ca100a3a9bac1ed4cce6,DECISIÓN,A-CSJ,2014.0,0.0,1.0,0.9976,0.0,1,0.6897,0.0,0.6733063181491379,0.2479686132809569,0.2160502065996732,,1122,14,0,0,0,0.323,False,0.1811919212341308,0.2222433686256408,0.1811919212341308,0.2222433686256408,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.3283161796234809,0.3119486461194174,0.5124180460877212,0.3805322156947403
bcd333ff5277c3fd606f129004f9a7b084689ec38d5b5c3b0e30c88765223092,CONSIDERACIONES,A-CE,2017.0,0.0,1.0,0.993,0.0926,0,0.7931,0.0,0.7033379256385193,0.2494633723538835,0.2114894997213285,,8000,75,1,0,0,1.542,False,0.1709536910057068,0.2098012566566467,0.1709536910057068,0.2098012566566467,A,0.615440636199528,0.3821474005766756,0.375536481290374,0.2749039966172968,0.24675127663257745,0.5364948684845591,0.3659962080286635
bcd333ff5277c3fd606f129004f9a7b084689ec38d5b5c3b0e30c88765223092,DECISIÓN,A-CE,2017.0,0.0,0.7429,0.9937,0.0,0,0.7931,0.0,0.6899659060603639,0.2475860007731938,0.2707468745367191,,973,4,0,0,0,0.299,False,0.2034351825714111,0.2331233620643615,0.2034351825714111,0.2331233620643615,A,0.35400911036211175,0.3133564794428533,0.375536481290374,0.4591356688508728,0.3759350818351035,0.4209170120446255,0.4391163240674647
bce62fa6635eb9c1ccd8575e5ccca13488090732900217d99526aebe0e411cb0,HECHOS,A-CSJ,2014.0,0.0,1.0,0.9836,0.0,1,0.6897,0.2045,0.7034710800233125,0.2472065402445195,0.2460561954080486,,4629,26,0,1,0,0.925,False,0.2036169171333313,0.2258063554763794,0.2036169171333313,0.2258063554763794,A,0.615440636199528,0.3133564794428533,0.655607680454427,0.4602558217180763,0.332264859940089,0.42839668633850536,0.37476009335917243
bce62fa6635eb9c1ccd8575e5ccca13488090732900217d99526aebe0e411cb0,CARGOS,A-CSJ,2014.0,0.0,1.0,0.9894,0.7431,1,0.6897,0.1875,0.6962889545392102,0.2177285364429855,0.1733020317323643,,7575,64,11,2,0,1.451,False,0.1503986716270446,0.1986346840858459,0.1503986716270446,0.1986346840858459,A,0.615440636199528,0.8396087736353717,0.6336689774238463,0.18543124496050273,0.19659911884634831,0.619166600215061,0.3873891574295193
bce62fa6635eb9c1ccd8575e5ccca13488090732900217d99526aebe0e411cb0,CARGOS,A-CSJ,2014.0,0.0,1.0,0.9896,0.3246,1,0.6897,0.1184,0.6962889545392102,0.2177285364429855,0.1733020317323643,,8000,65,5,1,0,1.55,False,0.1503986716270446,0.1986346840858459,0.1503986716270446,0.1986346840858459,A,0.615440636199528,0.5698584969376738,0.5395730731427987,0.18543124496050273,0.19659911884634831,0.552982774655181,0.3387707691113043
bce62fa6635eb9c1ccd8575e5ccca13488090732900217d99526aebe0e411cb0,CONSIDERACIONES,A-CSJ,2014.0,0.0,1.0,0.9932,0.0,1,0.6897,0.1875,0.7108890849017833,0.3135394128259395,0.2629666638928379,,4423,36,0,1,0,0.854,False,0.1847030520439148,0.2353679537773132,0.1847030520439148,0.2353679537773132,A,0.615440636199528,0.3133564794428533,0.6336689774238463,0.3478102361177951,0.3897867074848291,0.43497829724767956,0.35129624851413815
bce62fa6635eb9c1ccd8575e5ccca13488090732900217d99526aebe0e411cb0,CARGOS,A-CSJ,2014.0,0.0,1.0,0.9938,0.9872,1,0.6897,0.0,0.6962889545392102,0.2177285364429855,0.1733020317323643,,7343,80,8,0,0,1.419,False,0.1503986716270446,0.1986346840858459,0.1503986716270446,0.1986346840858459,A,0.615440636199528,0.9210547500693479,0.375536481290374,0.18543124496050273,0.19659911884634831,0.7251124408069943,0.45937715076470775
bce62fa6635eb9c1ccd8575e5ccca13488090732900217d99526aebe0e411cb0,CARGOS,A-CSJ,2014.0,0.0,1.0,0.9918,0.4211,1,0.6897,0.0,0.6962889545392102,0.2177285364429855,0.1733020317323643,,8000,63,6,0,0,1.569,False,0.1503986716270446,0.1986346840858459,0.1503986716270446,0.1986346840858459,A,0.615440636199528,0.6452235268944995,0.375536481290374,0.18543124496050273,0.19659911884634831,0.6285715126957974,0.39041934497099573
bce62fa6635eb9c1ccd8575e5ccca13488090732900217d99526aebe0e411cb0,DECISIÓN,A-CSJ,2014.0,0.0,0.4875,0.9892,0.0,1,0.6897,0.0,0.6675784053928641,0.2337587788824909,0.2159788969662983,,1113,3,0,0,0,0.36,False,0.1993058323860168,0.2538948655128479,0.1993058323860168,0.2538948655128479,A,0.15894758353528282,0.3133564794428533,0.375536481290374,0.43381651855158565,0.5089282249369468,0.35264547765523546,0.45685325008308286
bd84e0e05af15669b4ecd5c8692886d428ffaae4d73c8d6c6e0438a218cd64ef,HECHOS,A-CE,2017.0,0.0,1.0,1.0,0.0,0,0.7931,0.0,0.6655654636810282,0.2297803121684822,0.169624347841367,,386,4,0,0,0,0.267,False,0.2309945821762085,0.2485945224761963,0.2309945821762085,0.2485945224761963,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.6271688647127561,0.47434030790612997,0.5124180460877212,0.5176089878333291
bd84e0e05af15669b4ecd5c8692886d428ffaae4d73c8d6c6e0438a218cd64ef,HECHOS,A-CE,2017.0,0.0,1.0,0.9923,1.0,0,0.7931,0.0,0.6655654636810282,0.2297803121684822,0.169624347841367,,2276,23,5,0,0,0.733,False,0.2309945821762085,0.2485945224761963,0.2309945821762085,0.2485945224761963,A,0.615440636199528,0.924056999575638,0.375536481290374,0.6271688647127561,0.47434030790612997,0.7261632281341959,0.6702841178665253
bd84e0e05af15669b4ecd5c8692886d428ffaae4d73c8d6c6e0438a218cd64ef,HECHOS,A-CE,2017.0,0.0,1.0,0.9973,0.0,0,0.7931,0.0,0.6655654636810282,0.2297803121684822,0.169624347841367,,1035,10,0,0,0,0.46,False,0.2309945821762085,0.2485945224761963,0.2309945821762085,0.2485945224761963,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.6271688647127561,0.47434030790612997,0.5124180460877212,0.5176089878333291
bd84e0e05af15669b4ecd5c8692886d428ffaae4d73c8d6c6e0438a218cd64ef,HECHOS,A-CE,2017.0,0.0,1.0,1.0,0.0,0,0.7931,0.0,0.6655654636810282,0.2297803121684822,0.169624347841367,,489,8,0,0,0,0.291,False,0.2309945821762085,0.2485945224761963,0.2309945821762085,0.2485945224761963,A,0.615440636199528,0.3133564794428533,0.375536481290374,0.6271688647127561,0.47434030790612997,0.5124180460877212,0.5176089878333291
